job_id,user_id,user_expected_salary,job_title,salary_min,salary_max,city,state
101611,3668659,1000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Warehouse Assistant ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2300,2600,Petaling Jaya,Selangor
101802,3534163,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Project Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2500,Shah Alam,Selangor
101812,3806121,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""房地产销售""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Sales Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,5000,Petaling Jaya,Selangor
101841,4022974,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Food Prep Cum Serving Crew""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Food Prep And Service Crew""}]",1500,2200,Shah Alam,Selangor
101845,3358417,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Production General Worker""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pekerja Pengeluaran""}]",1200,1400,Masai,Johor
101902,4025687,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Bakery Assistant ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,1500,Bukit Mertajam,Pulau Pinang
101903,3383649,1600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Marketing Executive ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Bukit Mertajam,Pulau Pinang
101946,3806121,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Senior HR Cum Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3500,4000,Petaling Jaya,Selangor
102213,4041766,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Physiotherapist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,4000,Jalan Ampang,Kuala Lumpur
102281,4030900,1000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Clinic Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,1500,Klang,Selangor
102303,3818819,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Truck Driver""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Shah Alam,Selangor
102341,4039861,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Mechanical Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Johor Bahru,Johor
102359,3979395,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Accounts and Tax Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1600,2300,Kuchai Lama,Kuala Lumpur
102361,1811577,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Financial Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,8000,Sungai Petani,Kedah
102364,3085401,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Life Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,9000,Sungai Petani,Kedah
103448,2677284,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Chef""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1700,2500,Shah Alam,Selangor
103451,3902450,1100,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Account ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,3000,Batang Kali,Selangor
103451,3902450,1100,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Account ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,3000,Sungai Buloh,Selangor
103527,3541949,2600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""主管/主管助理 (Pulau Pinang)""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Supervisor/Supervisor (Pulau Pinang)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Penyelia / Penolong Penyelia (Pulau Pinang)""}]",1400,2000,Bayan Lepas,Pulau Pinang
103527,3541949,2600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""主管/主管助理 (Pulau Pinang)""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Supervisor/Supervisor (Pulau Pinang)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Penyelia / Penolong Penyelia (Pulau Pinang)""}]",1400,2000,Georgetown,Pulau Pinang
103527,3541949,2600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""主管/主管助理 (Pulau Pinang)""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Supervisor/Supervisor (Pulau Pinang)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Penyelia / Penolong Penyelia (Pulau Pinang)""}]",1400,2000,Bukit Mertajam,Pulau Pinang
103535,4030130,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Front-end Developer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,3000,Kulai,Johor
103538,1981914,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Multimedia Designer (Creator)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2600,3600,Cyberjaya,Selangor
103554,2883599,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Social Media Cum Digital Marketing""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Sosial Media Dan Executive Pemasaran Digital""}]",1500,4900,Seremban,Negeri Sembilan
103599,2941205,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""船务部执行员""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Shipping Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Eksekutif Pengkapalan""}]",1500,3000,Muar,Johor
103599,2296643,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""船务部执行员""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Shipping Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Eksekutif Pengkapalan""}]",1500,3000,Muar,Johor
103616,4031789,1700,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Service Crew""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2000,Petaling Jaya,Selangor
103617,3297933,2400,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Warehouse Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1600,1800,Klang,Selangor
103625,4027609,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""General Clerk""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1300,1500,Petaling Jaya,Selangor
103661,3776525,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electrical Maintenance Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3500,4000,Pasir Gudang,Johor
103663,3085401,3800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Maintenance Technician, Mechanical""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3500,4000,Bintulu,Sarawak
103675,1144880,4500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Transport Safety Lead""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",5500,7000,Pasir Gudang,Johor
103675,1144880,4500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Transport Safety Lead""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",5500,7000,Kuching,Sarawak
103982,3984179,1700,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Driver""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pemandu""}]",1800,2500,Klang,Selangor
104104,4041082,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Ranger Happy Fresh""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pembantu Penghantaran""}]",1200,2100,Kajang,Selangor
104178,4040110,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""厨房和糕点助理""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Kitchen Assistant Cum Pastry""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1600,3000,Bukit Bintang,Kuala Lumpur
104236,2883599,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pereka Grafik""}]",1400,1700,Petaling Jaya,Selangor
104410,3528310,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Aquaculture General Worker""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pekerja AM Kolam Udang""}]",1500,1800,Mersing,Johor
104410,3528310,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Aquaculture General Worker""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pekerja AM Kolam Udang""}]",1500,1800,Kota Tinggi,Johor
104410,4041721,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Aquaculture General Worker""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pekerja AM Kolam Udang""}]",1500,1800,Mersing,Johor
104410,4041721,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Aquaculture General Worker""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pekerja AM Kolam Udang""}]",1500,1800,Kota Tinggi,Johor
104436,4027609,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Manager""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,1400,Seri Kembangan,Selangor
104603,1565373,2100,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Commis""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2500,Mont Kiara,Kuala Lumpur
104701,4030130,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Preschool Cum Daycare Teacher (Mandarin Speaking)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1400,2000,Johor Bahru,Johor
104792,4038299,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Tax Agent""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2500,KL City,Kuala Lumpur
104880,3924379,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Debt Recovery Officer ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2500,Petaling Jaya,Selangor
104897,1156964,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Sales Executive ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,5000,Pasir Gudang,Johor
105008,3818819,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Reach Truck Driver""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pemandu Lori""}]",1500,2500,Shah Alam,Selangor
105016,4041633,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electrical Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1600,2500,Bukit Mertajam,Pulau Pinang
105016,4028829,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electrical Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1600,2500,Bukit Mertajam,Pulau Pinang
105069,3668659,1000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Warehouse Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2200,Klang,Selangor
105128,4041428,2797,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Sales and Marketing Trainee""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",0,0,Kota Kinabalu,Sabah
105168,3297933,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Warehouse Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2200,Klang,Selangor
105192,4040070,1000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Supervisor ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1600,2000,Subang Jaya,Selangor
105282,4000359,8900,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Product Planning Associate ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3500,Shah Alam,Selangor
105307,3857461,2600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Videographer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,5000,Jalan Pinang,Kuala Lumpur
105307,1333050,6000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Videographer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,5000,Jalan Pinang,Kuala Lumpur
105510,3980466,3200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Website Developer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,7000,Johor Bahru,Johor
105561,4041747,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Equipment Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Juruteknik Peralatan""}]",1700,2500,Bukit Mertajam,Pulau Pinang
105561,3893847,1700,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Equipment Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Juruteknik Peralatan""}]",1700,2500,Bukit Mertajam,Pulau Pinang
105721,3369300,1300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Barista cum Kitchen Crew""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1100,1300,Jenjarom,Selangor
105724,3881745,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Retail Associate""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,2300,Puchong,Selangor
105754,3818819,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Lorry Driver""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pemandu Lori""}]",1500,2000,Rawang,Selangor
105807,3247166,1700,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Barista""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1300,1600,0,Putrajaya
106101,3563560,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electrician Maintenance for Food Industry""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,3000,Kajang,Selangor
106155,3159927,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Beauty Consultant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,8000,Bukit Bintang,Kuala Lumpur
106155,3159927,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Beauty Consultant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,8000,Petaling Jaya,Selangor
